slot_id,week,section_id,course_id,faculty,day,start,end,room_number
W6_Fri_S3,6,SDM_A,SDM,Prof. Shibashish Chakraborty,Fri,12:30,14:00,Room_2
W6_Fri_S4,6,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Fri,14:45,16:15,Room_1
W6_Fri_S4,6,ODC_A,ODC,Prof. Viraj Varma,Fri,14:45,16:15,Room_2
W6_Fri_S4,6,SCM_A,SCM,Prof. Pritee Ray,Fri,14:45,16:15,Room_3
W6_Fri_S5,6,BV_A,BV,Prof. Anand,Fri,16:30,18:00,Room_1
W6_Fri_S5,6,IMC_B,IMC,Prof. T. Sai Vijay,Fri,16:30,18:00,Room_2
W6_Fri_S6,6,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Fri,18:15,19:45,Room_1
W6_Fri_S6,6,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Fri,18:15,19:45,Room_2
W6_Fri_S6,6,REE_A,REE,Prof. Rakhi Singh,Fri,18:15,19:45,Room_3
W6_Mon_S1,6,DSMM_A,DSMM,Prof. Subhro Sarkar,Mon,09:00,10:30,Room_1
W6_Mon_S1,6,EMPP_B,EMPP,Prof. Rajasekhar David,Mon,09:00,10:30,Room_2
W6_Mon_S1,6,IM_B,IM,Prof. Anand,Mon,09:00,10:30,Room_3
W6_Mon_S2,6,BMS_A,BMS,Prof. Santosh Kumar Prusty,Mon,10:45,12:15,Room_1
W6_Mon_S3,6,CCS_A,CCS,Prof. Rohit Kumar,Mon,12:30,14:00,Room_1
W6_Mon_S3,6,CRM_B,CRM,Prof. Ankur Jha,Mon,12:30,14:00,Room_2
W6_Mon_S4,6,DSMM_A,DSMM,Prof. Subhro Sarkar,Mon,14:45,16:15,Room_1
W6_Mon_S4,6,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Mon,14:45,16:15,Room_2
W6_Mon_S5,6,CCS_A,CCS,Prof. Rohit Kumar,Mon,16:30,18:00,Room_1
W6_Mon_S5,6,PM_B,PM,Prof. Vijaya Dixit,Mon,16:30,18:00,Room_2
W6_Mon_S6,6,BV_A,BV,Prof. Anand,Mon,18:15,19:45,Room_1
W6_Mon_S6,6,IMC_B,IMC,Prof. T. Sai Vijay,Mon,18:15,19:45,Room_2
W6_Sat_S1,6,DWDV_A,DWDV,Prof. Anupriya Khan,Sat,09:00,10:30,Room_1
W6_Sat_S2,6,BMS_A,BMS,Prof. Santosh Kumar Prusty,Sat,10:45,12:15,Room_1
W6_Sat_S3,6,DTI_A,DTI,Prof. Rogers,Sat,12:30,14:00,Room_1
W6_Sat_S3,6,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Sat,12:30,14:00,Room_2
W6_Sat_S4,6,DT_A,DT,Prof. Arindam Mukherjee,Sat,14:45,16:15,Room_1
W6_Sat_S4,6,EMPP_B,EMPP,Prof. Rajasekhar David,Sat,14:45,16:15,Room_2
W6_Sat_S4,6,IM_B,IM,Prof. Anand,Sat,14:45,16:15,Room_3
W6_Sat_S5,6,CCS_B,CCS,Prof. Rohit Kumar,Sat,16:30,18:00,Room_1
W6_Sat_S5,6,PBM_A,PBM,Prof. Aditya Shankar Mishra,Sat,16:30,18:00,Room_2
W6_Sat_S6,6,CCS_A,CCS,Prof. Rohit Kumar,Sat,18:15,19:45,Room_1
W6_Sat_S6,6,EMPP_B,EMPP,Prof. Rajasekhar David,Sat,18:15,19:45,Room_2
W6_Sat_S6,6,IM_B,IM,Prof. Anand,Sat,18:15,19:45,Room_3
W6_Sun_S1,6,CRM_B,CRM,Prof. Ankur Jha,Sun,09:00,10:30,Room_1
W6_Sun_S1,6,CS_A,CS,Prof. Swarup Kumar Dutta,Sun,09:00,10:30,Room_2
W6_Sun_S2,6,DRV_A,DRV,Prof. Kamran Kuddus,Sun,10:45,12:15,Room_1
W6_Sun_S2,6,DSMM_B,DSMM,Prof. Subhro Sarkar,Sun,10:45,12:15,Room_2
W6_Sun_S3,6,NCM_A,NCM,Prof. Manish Kumar,Sun,12:30,14:00,Room_1
W6_Sun_S3,6,PRI_B,PRI,Prof. Shweta Jha,Sun,12:30,14:00,Room_2
W6_Sun_S3,6,SCM_A,SCM,Prof. Pritee Ray,Sun,12:30,14:00,Room_3
W6_Sun_S4,6,DRV_A,DRV,Prof. Kamran Kuddus,Sun,15:30,17:00,Room_1
W6_Sun_S4,6,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Sun,15:30,17:00,Room_2
W6_Thu_S1,6,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Thu,09:00,10:30,Room_1
W6_Thu_S1,6,IMC_A,IMC,Prof. T. Sai Vijay,Thu,09:00,10:30,Room_2
W6_Thu_S2,6,SMTI_A,SMTI,Prof. Shiwangi Singh,Thu,10:45,12:15,Room_1
W6_Thu_S3,6,CCS_B,CCS,Prof. Rohit Kumar,Thu,12:30,14:00,Room_1
W6_Thu_S3,6,DTI_A,DTI,Prof. Rogers,Thu,12:30,14:00,Room_2
W6_Thu_S4,6,DTI_B,DTI,Prof. Rogers,Thu,14:45,16:15,Room_1
W6_Thu_S4,6,PRI_A,PRI,Prof. Shweta Jha,Thu,14:45,16:15,Room_2
W6_Thu_S4,6,REE_A,REE,Prof. Rakhi Singh,Thu,14:45,16:15,Room_3
W6_Thu_S5,6,SMTI_A,SMTI,Prof. Shiwangi Singh,Thu,16:30,18:00,Room_1
W6_Thu_S6,6,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Thu,18:15,19:45,Room_1
W6_Thu_S6,6,DT_A,DT,Prof. Arindam Mukherjee,Thu,18:15,19:45,Room_2
W6_Thu_S6,6,GMRM_A,GMRM,Prof. Piyali Ghosh,Thu,18:15,19:45,Room_3
W6_Tue_S1,6,IM_A,IM,Prof. Anand,Tue,09:00,10:30,Room_1
W6_Tue_S1,6,ODC_B,ODC,Prof. Viraj Varma,Tue,09:00,10:30,Room_2
W6_Tue_S1,6,SCM_B,SCM,Prof. Pritee Ray,Tue,09:00,10:30,Room_3
W6_Tue_S2,6,CS_A,CS,Prof. Swarup Kumar Dutta,Tue,10:45,12:15,Room_1
W6_Tue_S2,6,PRI_B,PRI,Prof. Shweta Jha,Tue,10:45,12:15,Room_2
W6_Tue_S3,6,DWDV_A,DWDV,Prof. Anupriya Khan,Tue,12:30,14:00,Room_1
W6_Tue_S3,6,REE_A,REE,Prof. Rakhi Singh,Tue,12:30,14:00,Room_2
W6_Tue_S4,6,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Tue,14:45,16:15,Room_1
W6_Tue_S4,6,IM_A,IM,Prof. Anand,Tue,14:45,16:15,Room_2
W6_Tue_S4,6,ODC_B,ODC,Prof. Viraj Varma,Tue,14:45,16:15,Room_3
W6_Tue_S5,6,DRV_A,DRV,Prof. Kamran Kuddus,Tue,16:30,18:00,Room_1
W6_Tue_S5,6,REE_A,REE,Prof. Rakhi Singh,Tue,16:30,18:00,Room_2
W6_Tue_S5,6,SCM_B,SCM,Prof. Pritee Ray,Tue,16:30,18:00,Room_3
W6_Tue_S6,6,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Tue,18:15,19:45,Room_1
W6_Tue_S6,6,EMPP_A,EMPP,Prof. Rajasekhar David,Tue,18:15,19:45,Room_2
W6_Tue_S6,6,SDM_B,SDM,Prof. Shibashish Chakraborty,Tue,18:15,19:45,Room_3
W6_Wed_S1,6,PRI_A,PRI,Prof. Shweta Jha,Wed,09:00,10:30,Room_1
W6_Wed_S1,6,REE_A,REE,Prof. Rakhi Singh,Wed,09:00,10:30,Room_2
W6_Wed_S1,6,SCM_B,SCM,Prof. Pritee Ray,Wed,09:00,10:30,Room_3
W6_Wed_S2,6,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Wed,10:45,12:15,Room_1
W6_Wed_S2,6,DSMM_B,DSMM,Prof. Subhro Sarkar,Wed,10:45,12:15,Room_2
W6_Wed_S2,6,ODC_A,ODC,Prof. Viraj Varma,Wed,10:45,12:15,Room_3
W6_Wed_S3,6,DT_A,DT,Prof. Arindam Mukherjee,Wed,12:30,14:00,Room_1
W6_Wed_S3,6,ODC_A,ODC,Prof. Viraj Varma,Wed,12:30,14:00,Room_2
W6_Wed_S3,6,PM_B,PM,Prof. Vijaya Dixit,Wed,12:30,14:00,Room_3
W6_Wed_S4,6,CB_A,CB,Prof. M. Jyotsna Soni,Wed,14:45,16:15,Room_1
W6_Wed_S4,6,SDM_B,SDM,Prof. Shibashish Chakraborty,Wed,14:45,16:15,Room_2
W6_Wed_S5,6,CS_A,CS,Prof. Swarup Kumar Dutta,Wed,16:30,18:00,Room_1
W6_Wed_S5,6,DSMM_B,DSMM,Prof. Subhro Sarkar,Wed,16:30,18:00,Room_2
W6_Wed_S6,6,BMS_A,BMS,Prof. Santosh Kumar Prusty,Wed,18:15,19:45,Room_1
W7_Fri_S1,7,BV_A,BV,Prof. Anand,Fri,09:00,10:30,Room_1
W7_Fri_S1,7,IMC_B,IMC,Prof. T. Sai Vijay,Fri,09:00,10:30,Room_2
W7_Fri_S2,7,DT_B,DT,Prof. Arindam Mukherjee,Fri,10:45,12:15,Room_1
W7_Fri_S2,7,IMC_A,IMC,Prof. T. Sai Vijay,Fri,10:45,12:15,Room_2
W7_Fri_S3,7,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Fri,12:30,14:00,Room_1
W7_Fri_S3,7,SCM_B,SCM,Prof. Pritee Ray,Fri,12:30,14:00,Room_2
W7_Fri_S4,7,CCS_B,CCS,Prof. Rohit Kumar,Fri,14:45,16:15,Room_1
W7_Fri_S4,7,DSMM_A,DSMM,Prof. Subhro Sarkar,Fri,14:45,16:15,Room_2
W7_Fri_S5,7,CRM_B,CRM,Prof. Ankur Jha,Fri,16:30,18:00,Room_1
W7_Fri_S5,7,IMC_A,IMC,Prof. T. Sai Vijay,Fri,16:30,18:00,Room_2
W7_Fri_S6,7,DRV_A,DRV,Prof. Kamran Kuddus,Fri,18:15,19:45,Room_1
W7_Fri_S6,7,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Fri,18:15,19:45,Room_2
W7_Fri_S6,7,REE_A,REE,Prof. Rakhi Singh,Fri,18:15,19:45,Room_3
W7_Mon_S1,7,IM_A,IM,Prof. Anand,Mon,09:00,10:30,Room_1
W7_Mon_S1,7,ODC_B,ODC,Prof. Viraj Varma,Mon,09:00,10:30,Room_2
W7_Mon_S1,7,SCM_B,SCM,Prof. Pritee Ray,Mon,09:00,10:30,Room_3
W7_Mon_S2,7,CS_B,CS,Prof. Swarup Kumar Dutta,Mon,10:45,12:15,Room_1
W7_Mon_S2,7,IMC_A,IMC,Prof. T. Sai Vijay,Mon,10:45,12:15,Room_2
W7_Mon_S3,7,DWDV_A,DWDV,Prof. Anupriya Khan,Mon,12:30,14:00,Room_1
W7_Mon_S3,7,EMPP_A,EMPP,Prof. Rajasekhar David,Mon,12:30,14:00,Room_2
W7_Mon_S3,7,ODC_B,ODC,Prof. Viraj Varma,Mon,12:30,14:00,Room_3
W7_Mon_S4,7,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Mon,14:45,16:15,Room_1
W7_Mon_S4,7,PM_B,PM,Prof. Vijaya Dixit,Mon,14:45,16:15,Room_2
W7_Mon_S5,7,CS_B,CS,Prof. Swarup Kumar Dutta,Mon,16:30,18:00,Room_1
W7_Mon_S5,7,IM_A,IM,Prof. Anand,Mon,16:30,18:00,Room_2
W7_Mon_S6,7,DT_A,DT,Prof. Arindam Mukherjee,Mon,18:15,19:45,Room_1
W7_Mon_S6,7,EMPP_B,EMPP,Prof. Rajasekhar David,Mon,18:15,19:45,Room_2
W7_Mon_S6,7,IM_B,IM,Prof. Anand,Mon,18:15,19:45,Room_3
W7_Sat_S1,7,PBM_A,PBM,Prof. Aditya Shankar Mishra,Sat,09:00,10:30,Room_1
W7_Sat_S1,7,SDM_B,SDM,Prof. Shibashish Chakraborty,Sat,09:00,10:30,Room_2
W7_Sat_S2,7,DT_B,DT,Prof. Arindam Mukherjee,Sat,10:45,12:15,Room_1
W7_Sat_S2,7,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Sat,10:45,12:15,Room_2
W7_Sat_S3,7,BMS_A,BMS,Prof. Santosh Kumar Prusty,Sat,12:30,14:00,Room_1
W7_Sat_S4,7,DWDV_A,DWDV,Prof. Anupriya Khan,Sat,14:45,16:15,Room_1
W7_Sat_S4,7,REE_A,REE,Prof. Rakhi Singh,Sat,14:45,16:15,Room_2
W7_Sat_S5,7,DT_A,DT,Prof. Arindam Mukherjee,Sat,16:30,18:00,Room_1
W7_Sat_S5,7,PM_B,PM,Prof. Vijaya Dixit,Sat,16:30,18:00,Room_2
W7_Sat_S6,7,EMPP_B,EMPP,Prof. Rajasekhar David,Sat,18:15,19:45,Room_1
W7_Sat_S6,7,IM_B,IM,Prof. Anand,Sat,18:15,19:45,Room_2
W7_Sat_S6,7,ODC_A,ODC,Prof. Viraj Varma,Sat,18:15,19:45,Room_3
W7_Sat_S6,7,SDM_A,SDM,Prof. Shibashish Chakraborty,Sat,18:15,19:45,Room_4
W7_Sun_S1,7,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Sun,09:00,10:30,Room_1
W7_Sun_S1,7,PRI_A,PRI,Prof. Shweta Jha,Sun,09:00,10:30,Room_2
W7_Sun_S2,7,CB_B,CB,Prof. M. Jyotsna Soni,Sun,10:45,12:15,Room_1
W7_Sun_S2,7,ODC_A,ODC,Prof. Viraj Varma,Sun,10:45,12:15,Room_2
W7_Sun_S2,7,PBM_A,PBM,Prof. Aditya Shankar Mishra,Sun,10:45,12:15,Room_3
W7_Sun_S3,7,CCS_B,CCS,Prof. Rohit Kumar,Sun,12:30,14:00,Room_1
W7_Sun_S3,7,PBM_A,PBM,Prof. Aditya Shankar Mishra,Sun,12:30,14:00,Room_2
W7_Sun_S4,7,CS_A,CS,Prof. Swarup Kumar Dutta,Sun,15:30,17:00,Room_1
W7_Sun_S4,7,DSMM_B,DSMM,Prof. Subhro Sarkar,Sun,15:30,17:00,Room_2
W7_Thu_S1,7,DRV_B,DRV,Prof. Kamran Kuddus,Thu,09:00,10:30,Room_1
W7_Thu_S1,7,PBM_A,PBM,Prof. Aditya Shankar Mishra,Thu,09:00,10:30,Room_2
W7_Thu_S2,7,DSMM_B,DSMM,Prof. Subhro Sarkar,Thu,10:45,12:15,Room_1
W7_Thu_S2,7,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Thu,10:45,12:15,Room_2
W7_Thu_S3,7,CCS_A,CCS,Prof. Rohit Kumar,Thu,12:30,14:00,Room_1
W7_Thu_S3,7,DSMM_B,DSMM,Prof. Subhro Sarkar,Thu,12:30,14:00,Room_2
W7_Thu_S4,7,SMTI_A,SMTI,Prof. Shiwangi Singh,Thu,14:45,16:15,Room_1
W7_Thu_S5,7,CB_A,CB,Prof. M. Jyotsna Soni,Thu,16:30,18:00,Room_1
W7_Thu_S5,7,CS_B,CS,Prof. Swarup Kumar Dutta,Thu,16:30,18:00,Room_2
W7_Thu_S6,7,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Thu,18:15,19:45,Room_1
W7_Thu_S6,7,ODC_B,ODC,Prof. Viraj Varma,Thu,18:15,19:45,Room_2
W7_Thu_S6,7,PM_A,PM,Prof. Vijaya Dixit,Thu,18:15,19:45,Room_3
W7_Tue_S1,7,SMTI_A,SMTI,Prof. Shiwangi Singh,Tue,09:00,10:30,Room_1
W7_Tue_S2,7,DTI_A,DTI,Prof. Rogers,Tue,10:45,12:15,Room_1
W7_Tue_S2,7,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Tue,10:45,12:15,Room_2
W7_Tue_S3,7,DT_B,DT,Prof. Arindam Mukherjee,Tue,12:30,14:00,Room_1
W7_Tue_S3,7,IM_A,IM,Prof. Anand,Tue,12:30,14:00,Room_2
W7_Tue_S4,7,DSMM_B,DSMM,Prof. Subhro Sarkar,Tue,14:45,16:15,Room_1
W7_Tue_S4,7,IM_A,IM,Prof. Anand,Tue,14:45,16:15,Room_2
W7_Tue_S5,7,PBM_B,PBM,Prof. Aditya Shankar Mishra,Tue,16:30,18:00,Room_1
W7_Tue_S5,7,PRI_A,PRI,Prof. Shweta Jha,Tue,16:30,18:00,Room_2
W7_Tue_S6,7,CRM_B,CRM,Prof. Ankur Jha,Tue,18:15,19:45,Room_1
W7_Tue_S6,7,DRV_A,DRV,Prof. Kamran Kuddus,Tue,18:15,19:45,Room_2
W7_Wed_S1,7,DSMM_B,DSMM,Prof. Subhro Sarkar,Wed,09:00,10:30,Room_1
W7_Wed_S1,7,PM_A,PM,Prof. Vijaya Dixit,Wed,09:00,10:30,Room_2
W7_Wed_S2,7,DT_A,DT,Prof. Arindam Mukherjee,Wed,10:45,12:15,Room_1
W7_Wed_S2,7,GMRM_A,GMRM,Prof. Piyali Ghosh,Wed,10:45,12:15,Room_2
W7_Wed_S2,7,PRI_B,PRI,Prof. Shweta Jha,Wed,10:45,12:15,Room_3
W7_Wed_S3,7,CS_B,CS,Prof. Swarup Kumar Dutta,Wed,12:30,14:00,Room_1
W7_Wed_S3,7,PM_A,PM,Prof. Vijaya Dixit,Wed,12:30,14:00,Room_2
W7_Wed_S4,7,CCS_A,CCS,Prof. Rohit Kumar,Wed,14:45,16:15,Room_1
W7_Wed_S4,7,DTI_B,DTI,Prof. Rogers,Wed,14:45,16:15,Room_2
W7_Wed_S5,7,DRV_A,DRV,Prof. Kamran Kuddus,Wed,16:30,18:00,Room_1
W7_Wed_S5,7,EMPP_A,EMPP,Prof. Rajasekhar David,Wed,16:30,18:00,Room_2
W7_Wed_S5,7,IMC_B,IMC,Prof. T. Sai Vijay,Wed,16:30,18:00,Room_3
W7_Wed_S6,7,DT_B,DT,Prof. Arindam Mukherjee,Wed,18:15,19:45,Room_1
W7_Wed_S6,7,SDM_A,SDM,Prof. Shibashish Chakraborty,Wed,18:15,19:45,Room_2
W8_Fri_S1,8,BV_A,BV,Prof. Anand,Fri,09:00,10:30,Room_1
W8_Fri_S1,8,IMC_B,IMC,Prof. T. Sai Vijay,Fri,09:00,10:30,Room_2
W8_Fri_S2,8,DTI_B,DTI,Prof. Rogers,Fri,10:45,12:15,Room_1
W8_Fri_S2,8,SDM_A,SDM,Prof. Shibashish Chakraborty,Fri,10:45,12:15,Room_2
W8_Fri_S3,8,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Fri,12:30,14:00,Room_1
W8_Fri_S3,8,NCM_A,NCM,Prof. Manish Kumar,Fri,12:30,14:00,Room_2
W8_Fri_S3,8,SDM_B,SDM,Prof. Shibashish Chakraborty,Fri,12:30,14:00,Room_3
W8_Fri_S4,8,CRM_B,CRM,Prof. Ankur Jha,Fri,14:45,16:15,Room_1
W8_Fri_S4,8,PBM_A,PBM,Prof. Aditya Shankar Mishra,Fri,14:45,16:15,Room_2
W8_Fri_S5,8,CS_B,CS,Prof. Swarup Kumar Dutta,Fri,16:30,18:00,Room_1
W8_Fri_S5,8,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Fri,16:30,18:00,Room_2
W8_Fri_S6,8,DTI_B,DTI,Prof. Rogers,Fri,18:15,19:45,Room_1
W8_Fri_S6,8,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Fri,18:15,19:45,Room_2
W8_Fri_S6,8,REE_A,REE,Prof. Rakhi Singh,Fri,18:15,19:45,Room_3
W8_Mon_S1,8,EMPP_B,EMPP,Prof. Rajasekhar David,Mon,09:00,10:30,Room_1
W8_Mon_S1,8,IMC_A,IMC,Prof. T. Sai Vijay,Mon,09:00,10:30,Room_2
W8_Mon_S1,8,IM_B,IM,Prof. Anand,Mon,09:00,10:30,Room_3
W8_Mon_S2,8,CB_A,CB,Prof. M. Jyotsna Soni,Mon,10:45,12:15,Room_1
W8_Mon_S2,8,DRV_B,DRV,Prof. Kamran Kuddus,Mon,10:45,12:15,Room_2
W8_Mon_S2,8,GMRM_A,GMRM,Prof. Piyali Ghosh,Mon,10:45,12:15,Room_3
W8_Mon_S3,8,IMC_A,IMC,Prof. T. Sai Vijay,Mon,12:30,14:00,Room_1
W8_Mon_S3,8,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Mon,12:30,14:00,Room_2
W8_Mon_S4,8,CRM_A,CRM,Prof. Ankur Jha,Mon,14:45,16:15,Room_1
W8_Mon_S4,8,DSMM_B,DSMM,Prof. Subhro Sarkar,Mon,14:45,16:15,Room_2
W8_Mon_S5,8,DT_B,DT,Prof. Arindam Mukherjee,Mon,16:30,18:00,Room_1
W8_Mon_S5,8,SDM_A,SDM,Prof. Shibashish Chakraborty,Mon,16:30,18:00,Room_2
W8_Mon_S6,8,DRV_A,DRV,Prof. Kamran Kuddus,Mon,18:15,19:45,Room_1
W8_Mon_S6,8,ODC_B,ODC,Prof. Viraj Varma,Mon,18:15,19:45,Room_2
W8_Mon_S6,8,SCM_B,SCM,Prof. Pritee Ray,Mon,18:15,19:45,Room_3
W8_Sat_S1,8,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Sat,09:00,10:30,Room_1
W8_Sat_S1,8,ODC_A,ODC,Prof. Viraj Varma,Sat,09:00,10:30,Room_2
W8_Sat_S1,8,PBM_A,PBM,Prof. Aditya Shankar Mishra,Sat,09:00,10:30,Room_3
W8_Sat_S2,8,IMC_A,IMC,Prof. T. Sai Vijay,Sat,10:45,12:15,Room_1
W8_Sat_S2,8,PBM_B,PBM,Prof. Aditya Shankar Mishra,Sat,10:45,12:15,Room_2
W8_Sat_S3,8,SMTI_A,SMTI,Prof. Shiwangi Singh,Sat,12:30,14:00,Room_1
W8_Sat_S4,8,DT_A,DT,Prof. Arindam Mukherjee,Sat,14:45,16:15,Room_1
W8_Sat_S4,8,PM_B,PM,Prof. Vijaya Dixit,Sat,14:45,16:15,Room_2
W8_Sat_S5,8,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Sat,16:30,18:00,Room_1
W8_Sat_S5,8,ODC_A,ODC,Prof. Viraj Varma,Sat,16:30,18:00,Room_2
W8_Sat_S5,8,PRI_B,PRI,Prof. Shweta Jha,Sat,16:30,18:00,Room_3
W8_Sat_S6,8,DTI_B,DTI,Prof. Rogers,Sat,18:15,19:45,Room_1
W8_Sat_S6,8,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Sat,18:15,19:45,Room_2
W8_Sat_S6,8,NCM_A,NCM,Prof. Manish Kumar,Sat,18:15,19:45,Room_3
W8_Sun_S1,8,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Sun,09:00,10:30,Room_1
W8_Sun_S1,8,REE_A,REE,Prof. Rakhi Singh,Sun,09:00,10:30,Room_2
W8_Sun_S1,8,SDM_B,SDM,Prof. Shibashish Chakraborty,Sun,09:00,10:30,Room_3
W8_Sun_S2,8,CS_B,CS,Prof. Swarup Kumar Dutta,Sun,10:45,12:15,Room_1
W8_Sun_S2,8,IM_A,IM,Prof. Anand,Sun,10:45,12:15,Room_2
W8_Sun_S3,8,PM_B,PM,Prof. Vijaya Dixit,Sun,12:30,14:00,Room_1
W8_Sun_S3,8,SDM_A,SDM,Prof. Shibashish Chakraborty,Sun,12:30,14:00,Room_2
W8_Sun_S4,8,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Sun,15:30,17:00,Room_1
W8_Sun_S4,8,SDM_B,SDM,Prof. Shibashish Chakraborty,Sun,15:30,17:00,Room_2
