slot_id,week,section_id,course_id,faculty,day,start,end,room_number
W8_Thu_S1,8,BV_A,BV,Prof. Anand,Thu,09:00,10:30,Room_1
W8_Thu_S1,8,IMC_B,IMC,Prof. T. Sai Vijay,Thu,09:00,10:30,Room_2
W8_Thu_S2,8,CS_B,CS,Prof. Swarup Kumar Dutta,Thu,10:45,12:15,Room_1
W8_Thu_S2,8,ODC_A,ODC,Prof. Viraj Varma,Thu,10:45,12:15,Room_2
W8_Thu_S2,8,PBM_A,PBM,Prof. Aditya Shankar Mishra,Thu,10:45,12:15,Room_3
W8_Thu_S3,8,BMS_A,BMS,Prof. Santosh Kumar Prusty,Thu,12:30,14:00,Room_1
W8_Thu_S4,8,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Thu,14:45,16:15,Room_1
W8_Thu_S4,8,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Thu,14:45,16:15,Room_2
W8_Thu_S4,8,ODC_B,ODC,Prof. Viraj Varma,Thu,14:45,16:15,Room_3
W8_Thu_S5,8,DRV_B,DRV,Prof. Kamran Kuddus,Thu,16:30,18:00,Room_1
W8_Thu_S5,8,GMRM_A,GMRM,Prof. Piyali Ghosh,Thu,16:30,18:00,Room_2
W8_Thu_S5,8,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Thu,16:30,18:00,Room_3
W8_Thu_S6,8,CRM_A,CRM,Prof. Ankur Jha,Thu,18:15,19:45,Room_1
W8_Thu_S6,8,DT_B,DT,Prof. Arindam Mukherjee,Thu,18:15,19:45,Room_2
W8_Tue_S1,8,DWDV_A,DWDV,Prof. Anupriya Khan,Tue,09:00,10:30,Room_1
W8_Tue_S2,8,DWDV_A,DWDV,Prof. Anupriya Khan,Tue,10:45,12:15,Room_1
W8_Tue_S2,8,REE_A,REE,Prof. Rakhi Singh,Tue,10:45,12:15,Room_2
W8_Tue_S3,8,CB_A,CB,Prof. M. Jyotsna Soni,Tue,12:30,14:00,Room_1
W8_Tue_S3,8,CS_B,CS,Prof. Swarup Kumar Dutta,Tue,12:30,14:00,Room_2
W8_Tue_S4,8,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Tue,14:45,16:15,Room_1
W8_Tue_S4,8,NCM_A,NCM,Prof. Manish Kumar,Tue,14:45,16:15,Room_2
W8_Tue_S4,8,PBM_B,PBM,Prof. Aditya Shankar Mishra,Tue,14:45,16:15,Room_3
W8_Tue_S5,8,DRV_A,DRV,Prof. Kamran Kuddus,Tue,16:30,18:00,Room_1
W8_Tue_S5,8,EMPP_A,EMPP,Prof. Rajasekhar David,Tue,16:30,18:00,Room_2
W8_Tue_S5,8,ODC_B,ODC,Prof. Viraj Varma,Tue,16:30,18:00,Room_3
W8_Tue_S5,8,SCM_B,SCM,Prof. Pritee Ray,Tue,16:30,18:00,Room_4
W8_Tue_S6,8,CCS_A,CCS,Prof. Rohit Kumar,Tue,18:15,19:45,Room_1
W8_Tue_S6,8,CRM_B,CRM,Prof. Ankur Jha,Tue,18:15,19:45,Room_2
W8_Wed_S1,8,CB_B,CB,Prof. M. Jyotsna Soni,Wed,09:00,10:30,Room_1
W8_Wed_S1,8,IMC_A,IMC,Prof. T. Sai Vijay,Wed,09:00,10:30,Room_2
W8_Wed_S2,8,CCS_B,CCS,Prof. Rohit Kumar,Wed,10:45,12:15,Room_1
W8_Wed_S2,8,PM_A,PM,Prof. Vijaya Dixit,Wed,10:45,12:15,Room_2
W8_Wed_S3,8,CS_B,CS,Prof. Swarup Kumar Dutta,Wed,12:30,14:00,Room_1
W8_Wed_S3,8,DTI_A,DTI,Prof. Rogers,Wed,12:30,14:00,Room_2
W8_Wed_S4,8,BMS_A,BMS,Prof. Santosh Kumar Prusty,Wed,14:45,16:15,Room_1
W8_Wed_S5,8,CB_A,CB,Prof. M. Jyotsna Soni,Wed,16:30,18:00,Room_1
W8_Wed_S5,8,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Wed,16:30,18:00,Room_2
W8_Wed_S5,8,GMRM_A,GMRM,Prof. Piyali Ghosh,Wed,16:30,18:00,Room_3
W8_Wed_S6,8,CS_A,CS,Prof. Swarup Kumar Dutta,Wed,18:15,19:45,Room_1
W8_Wed_S6,8,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Wed,18:15,19:45,Room_2
W9_Fri_S1,9,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Fri,09:00,10:30,Room_1
W9_Fri_S1,9,DTI_A,DTI,Prof. Rogers,Fri,09:00,10:30,Room_2
W9_Fri_S2,9,DTI_B,DTI,Prof. Rogers,Fri,10:45,12:15,Room_1
W9_Fri_S2,9,PBM_A,PBM,Prof. Aditya Shankar Mishra,Fri,10:45,12:15,Room_2
W9_Fri_S3,9,DSMM_A,DSMM,Prof. Subhro Sarkar,Fri,12:30,14:00,Room_1
W9_Fri_S3,9,ODC_B,ODC,Prof. Viraj Varma,Fri,12:30,14:00,Room_2
W9_Fri_S3,9,SCM_B,SCM,Prof. Pritee Ray,Fri,12:30,14:00,Room_3
W9_Fri_S4,9,DWDV_A,DWDV,Prof. Anupriya Khan,Fri,14:45,16:15,Room_1
W9_Fri_S4,9,GMRM_A,GMRM,Prof. Piyali Ghosh,Fri,14:45,16:15,Room_2
W9_Fri_S5,9,CB_A,CB,Prof. M. Jyotsna Soni,Fri,16:30,18:00,Room_1
W9_Fri_S5,9,DT_B,DT,Prof. Arindam Mukherjee,Fri,16:30,18:00,Room_2
W9_Fri_S5,9,GMRM_A,GMRM,Prof. Piyali Ghosh,Fri,16:30,18:00,Room_3
W9_Fri_S6,9,NCM_A,NCM,Prof. Manish Kumar,Fri,18:15,19:45,Room_1
W9_Fri_S6,9,PBM_B,PBM,Prof. Aditya Shankar Mishra,Fri,18:15,19:45,Room_2
W9_Fri_S6,9,SCM_A,SCM,Prof. Pritee Ray,Fri,18:15,19:45,Room_3
W9_Mon_S1,9,DRV_B,DRV,Prof. Kamran Kuddus,Mon,09:00,10:30,Room_1
W9_Mon_S1,9,DSMM_A,DSMM,Prof. Subhro Sarkar,Mon,09:00,10:30,Room_2
W9_Mon_S2,9,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Mon,10:45,12:15,Room_1
W9_Mon_S2,9,DT_B,DT,Prof. Arindam Mukherjee,Mon,10:45,12:15,Room_2
W9_Mon_S2,9,GMRM_A,GMRM,Prof. Piyali Ghosh,Mon,10:45,12:15,Room_3
W9_Mon_S3,9,DSMM_A,DSMM,Prof. Subhro Sarkar,Mon,12:30,14:00,Room_1
W9_Mon_S3,9,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Mon,12:30,14:00,Room_2
W9_Mon_S4,9,DSMM_A,DSMM,Prof. Subhro Sarkar,Mon,14:45,16:15,Room_1
W9_Mon_S4,9,DTI_B,DTI,Prof. Rogers,Mon,14:45,16:15,Room_2
W9_Mon_S5,9,CB_B,CB,Prof. M. Jyotsna Soni,Mon,16:30,18:00,Room_1
W9_Mon_S5,9,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Mon,16:30,18:00,Room_2
W9_Mon_S6,9,CCS_A,CCS,Prof. Rohit Kumar,Mon,18:15,19:45,Room_1
W9_Mon_S6,9,CS_B,CS,Prof. Swarup Kumar Dutta,Mon,18:15,19:45,Room_2
W9_Sat_S1,9,IM_A,IM,Prof. Anand,Sat,09:00,10:30,Room_1
W9_Sat_S1,9,PM_B,PM,Prof. Vijaya Dixit,Sat,09:00,10:30,Room_2
W9_Sat_S2,9,DWDV_A,DWDV,Prof. Anupriya Khan,Sat,10:45,12:15,Room_1
W9_Sat_S2,9,EMPP_A,EMPP,Prof. Rajasekhar David,Sat,10:45,12:15,Room_2
W9_Sat_S3,9,CB_B,CB,Prof. M. Jyotsna Soni,Sat,12:30,14:00,Room_1
W9_Sat_S3,9,CRM_A,CRM,Prof. Ankur Jha,Sat,12:30,14:00,Room_2
W9_Sat_S4,9,CB_A,CB,Prof. M. Jyotsna Soni,Sat,14:45,16:15,Room_1
W9_Sat_S4,9,CCS_B,CCS,Prof. Rohit Kumar,Sat,14:45,16:15,Room_2
W9_Sat_S5,9,DTI_B,DTI,Prof. Rogers,Sat,16:30,18:00,Room_1
W9_Sat_S5,9,NCM_A,NCM,Prof. Manish Kumar,Sat,16:30,18:00,Room_2
W9_Sat_S5,9,SCM_A,SCM,Prof. Pritee Ray,Sat,16:30,18:00,Room_3
W9_Sat_S6,9,DWDV_A,DWDV,Prof. Anupriya Khan,Sat,18:15,19:45,Room_1
W9_Sat_S6,9,EMPP_A,EMPP,Prof. Rajasekhar David,Sat,18:15,19:45,Room_2
W9_Sat_S6,9,ODC_B,ODC,Prof. Viraj Varma,Sat,18:15,19:45,Room_3
W9_Sun_S1,9,SMTI_A,SMTI,Prof. Shiwangi Singh,Sun,09:00,10:30,Room_1
W9_Sun_S2,9,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Sun,10:45,12:15,Room_1
W9_Sun_S2,9,EMPP_A,EMPP,Prof. Rajasekhar David,Sun,10:45,12:15,Room_2
W9_Sun_S2,9,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Sun,10:45,12:15,Room_3
W9_Sun_S3,9,DRV_B,DRV,Prof. Kamran Kuddus,Sun,12:30,14:00,Room_1
W9_Sun_S3,9,IM_A,IM,Prof. Anand,Sun,12:30,14:00,Room_2
W9_Sun_S4,9,CRM_A,CRM,Prof. Ankur Jha,Sun,15:30,17:00,Room_1
W9_Sun_S4,9,CS_B,CS,Prof. Swarup Kumar Dutta,Sun,15:30,17:00,Room_2
W9_Thu_S1,9,DT_B,DT,Prof. Arindam Mukherjee,Thu,09:00,10:30,Room_1
W9_Thu_S1,9,SDM_A,SDM,Prof. Shibashish Chakraborty,Thu,09:00,10:30,Room_2
W9_Thu_S2,9,SMTI_A,SMTI,Prof. Shiwangi Singh,Thu,10:45,12:15,Room_1
W9_Thu_S3,9,DRV_A,DRV,Prof. Kamran Kuddus,Thu,12:30,14:00,Room_1
W9_Thu_S3,9,EMPP_B,EMPP,Prof. Rajasekhar David,Thu,12:30,14:00,Room_2
W9_Thu_S3,9,IM_B,IM,Prof. Anand,Thu,12:30,14:00,Room_3
W9_Thu_S4,9,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Thu,14:45,16:15,Room_1
W9_Thu_S4,9,ODC_A,ODC,Prof. Viraj Varma,Thu,14:45,16:15,Room_2
W9_Thu_S4,9,SCM_B,SCM,Prof. Pritee Ray,Thu,14:45,16:15,Room_3
W9_Thu_S5,9,IM_A,IM,Prof. Anand,Thu,16:30,18:00,Room_1
W9_Thu_S5,9,ODC_B,ODC,Prof. Viraj Varma,Thu,16:30,18:00,Room_2
W9_Thu_S5,9,SCM_B,SCM,Prof. Pritee Ray,Thu,16:30,18:00,Room_3
W9_Thu_S6,9,CB_B,CB,Prof. M. Jyotsna Soni,Thu,18:15,19:45,Room_1
W9_Thu_S6,9,PRI_A,PRI,Prof. Shweta Jha,Thu,18:15,19:45,Room_2
W9_Tue_S1,9,CS_B,CS,Prof. Swarup Kumar Dutta,Tue,09:00,10:30,Room_1
W9_Tue_S1,9,PM_A,PM,Prof. Vijaya Dixit,Tue,09:00,10:30,Room_2
W9_Tue_S2,9,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Tue,10:45,12:15,Room_1
W9_Tue_S2,9,DT_B,DT,Prof. Arindam Mukherjee,Tue,10:45,12:15,Room_2
W9_Tue_S2,9,EMPP_A,EMPP,Prof. Rajasekhar David,Tue,10:45,12:15,Room_3
W9_Tue_S3,9,CB_B,CB,Prof. M. Jyotsna Soni,Tue,12:30,14:00,Room_1
W9_Tue_S3,9,DTI_A,DTI,Prof. Rogers,Tue,12:30,14:00,Room_2
W9_Tue_S4,9,CS_B,CS,Prof. Swarup Kumar Dutta,Tue,14:45,16:15,Room_1
W9_Tue_S4,9,SDM_A,SDM,Prof. Shibashish Chakraborty,Tue,14:45,16:15,Room_2
W9_Tue_S5,9,CCS_B,CCS,Prof. Rohit Kumar,Tue,16:30,18:00,Room_1
W9_Tue_S5,9,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Tue,16:30,18:00,Room_2
W9_Tue_S5,9,EMPP_A,EMPP,Prof. Rajasekhar David,Tue,16:30,18:00,Room_3
W9_Tue_S6,9,CCS_A,CCS,Prof. Rohit Kumar,Tue,18:15,19:45,Room_1
W9_Tue_S6,9,SDM_B,SDM,Prof. Shibashish Chakraborty,Tue,18:15,19:45,Room_2
W9_Wed_S1,9,DTI_A,DTI,Prof. Rogers,Wed,09:00,10:30,Room_1
W9_Wed_S1,9,EMPP_B,EMPP,Prof. Rajasekhar David,Wed,09:00,10:30,Room_2
W9_Wed_S1,9,IM_B,IM,Prof. Anand,Wed,09:00,10:30,Room_3
W9_Wed_S2,9,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Wed,10:45,12:15,Room_1
W9_Wed_S2,9,NCM_A,NCM,Prof. Manish Kumar,Wed,10:45,12:15,Room_2
W9_Wed_S2,9,SCM_B,SCM,Prof. Pritee Ray,Wed,10:45,12:15,Room_3
W9_Wed_S3,9,DRV_B,DRV,Prof. Kamran Kuddus,Wed,12:30,14:00,Room_1
W9_Wed_S3,9,GMRM_A,GMRM,Prof. Piyali Ghosh,Wed,12:30,14:00,Room_2
W9_Wed_S3,9,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Wed,12:30,14:00,Room_3
W9_Wed_S4,9,CCS_B,CCS,Prof. Rohit Kumar,Wed,14:45,16:15,Room_1
W9_Wed_S4,9,EMPP_A,EMPP,Prof. Rajasekhar David,Wed,14:45,16:15,Room_2
W9_Wed_S4,9,SCM_A,SCM,Prof. Pritee Ray,Wed,14:45,16:15,Room_3
W9_Wed_S5,9,CS_A,CS,Prof. Swarup Kumar Dutta,Wed,16:30,18:00,Room_1
W9_Wed_S5,9,DT_B,DT,Prof. Arindam Mukherjee,Wed,16:30,18:00,Room_2
W9_Wed_S6,9,IM_A,IM,Prof. Anand,Wed,18:15,19:45,Room_1
W9_Wed_S6,9,SCM_B,SCM,Prof. Pritee Ray,Wed,18:15,19:45,Room_2
W10_Fri_S1,10,DRV_A,DRV,Prof. Kamran Kuddus,Fri,09:00,10:30,Room_1
W10_Fri_S1,10,EMPP_B,EMPP,Prof. Rajasekhar David,Fri,09:00,10:30,Room_2
W10_Fri_S1,10,IM_B,IM,Prof. Anand,Fri,09:00,10:30,Room_3
W10_Fri_S2,10,CRM_B,CRM,Prof. Ankur Jha,Fri,10:45,12:15,Room_1
W10_Fri_S2,10,PM_A,PM,Prof. Vijaya Dixit,Fri,10:45,12:15,Room_2
W10_Fri_S3,10,BMS_A,BMS,Prof. Santosh Kumar Prusty,Fri,12:30,14:00,Room_1
W10_Fri_S4,10,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Fri,14:45,16:15,Room_1
W10_Fri_S4,10,EMPP_A,EMPP,Prof. Rajasekhar David,Fri,14:45,16:15,Room_2
W10_Fri_S4,10,PBM_B,PBM,Prof. Aditya Shankar Mishra,Fri,14:45,16:15,Room_3
W10_Fri_S5,10,DT_B,DT,Prof. Arindam Mukherjee,Fri,16:30,18:00,Room_1
W10_Fri_S5,10,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Fri,16:30,18:00,Room_2
W10_Fri_S6,10,CB_A,CB,Prof. M. Jyotsna Soni,Fri,18:15,19:45,Room_1
W10_Fri_S6,10,DT_B,DT,Prof. Arindam Mukherjee,Fri,18:15,19:45,Room_2
W10_Fri_S6,10,GMRM_A,GMRM,Prof. Piyali Ghosh,Fri,18:15,19:45,Room_3
W10_Mon_S1,10,DT_A,DT,Prof. Arindam Mukherjee,Mon,09:00,10:30,Room_1
W10_Mon_S1,10,ODC_A,ODC,Prof. Viraj Varma,Mon,09:00,10:30,Room_2
W10_Mon_S1,10,PBM_B,PBM,Prof. Aditya Shankar Mishra,Mon,09:00,10:30,Room_3
W10_Mon_S2,10,DTI_A,DTI,Prof. Rogers,Mon,10:45,12:15,Room_1
W10_Mon_S2,10,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Mon,10:45,12:15,Room_2
W10_Mon_S3,10,CS_A,CS,Prof. Swarup Kumar Dutta,Mon,12:30,14:00,Room_1
W10_Mon_S3,10,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Mon,12:30,14:00,Room_2
W10_Mon_S4,10,CRM_B,CRM,Prof. Ankur Jha,Mon,14:45,16:15,Room_1
W10_Mon_S4,10,NCM_A,NCM,Prof. Manish Kumar,Mon,14:45,16:15,Room_2
W10_Mon_S4,10,SCM_A,SCM,Prof. Pritee Ray,Mon,14:45,16:15,Room_3
W10_Mon_S5,10,PRI_A,PRI,Prof. Shweta Jha,Mon,16:30,18:00,Room_1
W10_Mon_S5,10,REE_A,REE,Prof. Rakhi Singh,Mon,16:30,18:00,Room_2
W10_Mon_S5,10,SDM_B,SDM,Prof. Shibashish Chakraborty,Mon,16:30,18:00,Room_3
W10_Mon_S6,10,CCS_A,CCS,Prof. Rohit Kumar,Mon,18:15,19:45,Room_1
W10_Mon_S6,10,DSMM_B,DSMM,Prof. Subhro Sarkar,Mon,18:15,19:45,Room_2
W10_Sat_S1,10,NCM_A,NCM,Prof. Manish Kumar,Sat,09:00,10:30,Room_1
W10_Sat_S1,10,PRI_B,PRI,Prof. Shweta Jha,Sat,09:00,10:30,Room_2
W10_Sat_S1,10,SCM_A,SCM,Prof. Pritee Ray,Sat,09:00,10:30,Room_3
W10_Sat_S2,10,DRV_B,DRV,Prof. Kamran Kuddus,Sat,10:45,12:15,Room_1
W10_Sat_S2,10,NCM_A,NCM,Prof. Manish Kumar,Sat,10:45,12:15,Room_2
W10_Sat_S2,10,SCM_A,SCM,Prof. Pritee Ray,Sat,10:45,12:15,Room_3
W10_Sat_S3,10,DSMM_A,DSMM,Prof. Subhro Sarkar,Sat,12:30,14:00,Room_1
W10_Sat_S3,10,DTI_B,DTI,Prof. Rogers,Sat,12:30,14:00,Room_2
W10_Sat_S4,10,DSMM_A,DSMM,Prof. Subhro Sarkar,Sat,14:45,16:15,Room_1
W10_Sat_S4,10,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Sat,14:45,16:15,Room_2
W10_Sat_S5,10,CS_A,CS,Prof. Swarup Kumar Dutta,Sat,16:30,18:00,Room_1
W10_Sat_S5,10,PM_B,PM,Prof. Vijaya Dixit,Sat,16:30,18:00,Room_2
W10_Sat_S6,10,CCS_B,CCS,Prof. Rohit Kumar,Sat,18:15,19:45,Room_1
W10_Sat_S6,10,SDM_A,SDM,Prof. Shibashish Chakraborty,Sat,18:15,19:45,Room_2
W10_Sun_S1,10,CB_B,CB,Prof. M. Jyotsna Soni,Sun,09:00,10:30,Room_1
W10_Sun_S1,10,SDM_A,SDM,Prof. Shibashish Chakraborty,Sun,09:00,10:30,Room_2
W10_Sun_S2,10,SMTI_A,SMTI,Prof. Shiwangi Singh,Sun,10:45,12:15,Room_1
W10_Sun_S3,10,CRM_B,CRM,Prof. Ankur Jha,Sun,12:30,14:00,Room_1
W10_Sun_S3,10,IM_A,IM,Prof. Anand,Sun,12:30,14:00,Room_2
W10_Sun_S4,10,CCS_B,CCS,Prof. Rohit Kumar,Sun,15:30,17:00,Room_1
W10_Sun_S4,10,CRM_A,CRM,Prof. Ankur Jha,Sun,15:30,17:00,Room_2
W10_Thu_S1,10,DTI_A,DTI,Prof. Rogers,Thu,09:00,10:30,Room_1
W10_Thu_S1,10,SDM_B,SDM,Prof. Shibashish Chakraborty,Thu,09:00,10:30,Room_2
W10_Thu_S2,10,DTI_A,DTI,Prof. Rogers,Thu,10:45,12:15,Room_1
W10_Thu_S2,10,PBM_B,PBM,Prof. Aditya Shankar Mishra,Thu,10:45,12:15,Room_2
W10_Thu_S3,10,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Thu,12:30,14:00,Room_1
W10_Thu_S3,10,PRI_A,PRI,Prof. Shweta Jha,Thu,12:30,14:00,Room_2
W10_Thu_S3,10,REE_A,REE,Prof. Rakhi Singh,Thu,12:30,14:00,Room_3
W10_Thu_S4,10,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Thu,14:45,16:15,Room_1
W10_Thu_S4,10,EMPP_B,EMPP,Prof. Rajasekhar David,Thu,14:45,16:15,Room_2
W10_Thu_S4,10,IM_B,IM,Prof. Anand,Thu,14:45,16:15,Room_3
W10_Thu_S5,10,DSMM_A,DSMM,Prof. Subhro Sarkar,Thu,16:30,18:00,Room_1
W10_Thu_S5,10,SCM_B,SCM,Prof. Pritee Ray,Thu,16:30,18:00,Room_2
W10_Thu_S6,10,CB_A,CB,Prof. M. Jyotsna Soni,Thu,18:15,19:45,Room_1
W10_Thu_S6,10,DRV_B,DRV,Prof. Kamran Kuddus,Thu,18:15,19:45,Room_2
W10_Thu_S6,10,GMRM_A,GMRM,Prof. Piyali Ghosh,Thu,18:15,19:45,Room_3
W10_Tue_S1,10,CRM_B,CRM,Prof. Ankur Jha,Tue,09:00,10:30,Room_1
W10_Tue_S1,10,ODC_A,ODC,Prof. Viraj Varma,Tue,09:00,10:30,Room_2
W10_Tue_S1,10,PBM_A,PBM,Prof. Aditya Shankar Mishra,Tue,09:00,10:30,Room_3
W10_Tue_S2,10,CS_B,CS,Prof. Swarup Kumar Dutta,Tue,10:45,12:15,Room_1
W10_Tue_S2,10,DTI_A,DTI,Prof. Rogers,Tue,10:45,12:15,Room_2
W10_Tue_S3,10,CB_B,CB,Prof. M. Jyotsna Soni,Tue,12:30,14:00,Room_1
W10_Tue_S3,10,CS_A,CS,Prof. Swarup Kumar Dutta,Tue,12:30,14:00,Room_2
W10_Tue_S4,10,CRM_A,CRM,Prof. Ankur Jha,Tue,14:45,16:15,Room_1
W10_Tue_S4,10,PM_B,PM,Prof. Vijaya Dixit,Tue,14:45,16:15,Room_2
W10_Tue_S5,10,SMTI_A,SMTI,Prof. Shiwangi Singh,Tue,16:30,18:00,Room_1
W10_Tue_S6,10,BMS_A,BMS,Prof. Santosh Kumar Prusty,Tue,18:15,19:45,Room_1
W10_Wed_S1,10,SMTI_A,SMTI,Prof. Shiwangi Singh,Wed,09:00,10:30,Room_1
W10_Wed_S2,10,BV_A,BV,Prof. Anand,Wed,10:45,12:15,Room_1
W10_Wed_S2,10,IMC_B,IMC,Prof. T. Sai Vijay,Wed,10:45,12:15,Room_2
W10_Wed_S3,10,DWDV_A,DWDV,Prof. Anupriya Khan,Wed,12:30,14:00,Room_1
W10_Wed_S3,10,ODC_A,ODC,Prof. Viraj Varma,Wed,12:30,14:00,Room_2
W10_Wed_S4,10,CCS_B,CCS,Prof. Rohit Kumar,Wed,14:45,16:15,Room_1
W10_Wed_S4,10,CRM_A,CRM,Prof. Ankur Jha,Wed,14:45,16:15,Room_2
W10_Wed_S5,10,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Wed,16:30,18:00,Room_1
W10_Wed_S5,10,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Wed,16:30,18:00,Room_2
W10_Wed_S6,10,CCS_B,CCS,Prof. Rohit Kumar,Wed,18:15,19:45,Room_1
W10_Wed_S6,10,CS_A,CS,Prof. Swarup Kumar Dutta,Wed,18:15,19:45,Room_2
